triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0.0,3.5582075012177303,0.8382920070819513,0.16170799291804883,0.0004106,0.0004106,-64.45106092059264,-66.3694726213603,5
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.507999999999994,0.6879196001161748,0.3120803998838253,0.000500000000000002,0.0006699895833333333,-1198.343177603389,-1206.6193432575826,96
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,1
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,2.921999999999993,0.7071270497588689,0.292872950241131,0.0005000000000000012,0.0007266666666666667,-71.04807556038612,-72.93275282096293,6
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5599999999999403,0.6946029302679761,0.3053970697320238,0.0005000000000000192,0.0006302446808510638,-1188.7194056635446,-1192.9043623728753,94
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008217_int-122-Car-bigB,0.0,7.395999999999971,0.6669897634591028,0.3330102365408972,0.000500000000000002,0.0015266666666666666,-33.585296089562,-31.80939912847681,3
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,3.8908122503328895,0.8542524887466042,0.1457475112533959,0.0003755,0.0003755,-78.83541231094296,-80.85526557189296,6
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.7039999999999984,0.7148209354427589,0.2851790645572413,0.0005000000000000004,0.0006262127659574467,-1190.0557957725212,-1194.1109334409978,94
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008217_int-122-Car-bigB,0.0,6.709999999999996,0.4997549728459081,0.500245027154092,0.0005000000000000003,0.0018970000000000002,-22.422419408115587,-20.376779171557097,2
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,4.150568181818182,0.8744292040448494,0.12557079595515078,0.000352,0.000352,-93.18211690145165,-95.38040120407116,7
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.6439999999999986,0.6992540332361148,0.3007459667638851,0.0005000000000000004,0.0006108085106382977,-1196.388220829867,-1198.7933908291113,94
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,SRR9008217_int-122-Car-bigB,0.0,5.0799999999999965,0.6698897321021491,0.3301102678978508,0.0005000000000000003,0.0011406666666666668,-33.667735643103406,-33.55824206441336,3
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,3.8908122503328895,0.8542524887466042,0.1457475112533959,0.0003755,0.0003755,-78.83541231094296,-80.85526557189296,6
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.7059999999999989,0.6849860648560786,0.31501393514392145,0.0005000000000000003,0.0006545851063829786,-1181.6055790408861,-1185.780387516389,94
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,SRR9008217_int-122-Car-bigB,0.0,0.9954648526077099,4.047409694777778e-14,0.9999999999999596,0.000441,0.000441,-27.293625475900633,-26.21271554950977,2
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,2.921999999999999,0.7711220858956958,0.22887791410430428,0.0005000000000000002,0.0006230000000000001,-85.18338634237696,-87.38758639942017,7
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.539999999999999,0.7003545683580538,0.29964543164194624,0.0005000000000000003,0.0006042765957446809,-1197.7770222309566,-1200.8146678946675,94
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008217_int-122-Car-bigB,0.0,0.9954648526077099,4.047409694777778e-14,0.9999999999999596,0.000441,0.000441,-27.293625475900633,-26.21271554950977,2
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,2.921999999999999,0.7711220858956958,0.22887791410430428,0.0005000000000000002,0.0006230000000000001,-85.18338634237696,-87.38758639942017,7
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,2.9279999999999733,0.8125888672437812,0.18741113275621876,0.0005000000000000046,0.0007173645833333333,-1184.1062120802194,-1193.5015133457873,96
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,SRR9008217_int-122-Car-bigB,0.0,7.395999999999985,0.4998777541205166,0.5001222458794834,0.000500000000000001,0.0020685,-22.415902972935925,-20.03057910769129,2
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,4.667731629392971,0.8149758494146916,0.18502415058530847,0.000313,0.000313,-68.98068567384603,-69.0836357618071,5
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,2.927999999999998,0.8125888672437508,0.18741113275624924,0.0005000000000000003,0.0007162291666666667,-1184.5422120802202,-1193.8056441995693,96
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,SRR9008217_int-122-Car-bigB,0.0,7.395999999999985,0.4998777541205166,0.5001222458794834,0.000500000000000001,0.0020685,-22.415902972935925,-20.03057910769129,2
SRR9008158_sae-47-Bel-bigB_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,4.667731629392971,0.8149758494146916,0.18502415058530847,0.000313,0.000313,-68.98068567384603,-69.0836357618071,5
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008158_sae-47-Bel-bigB,0.0,1.1582091210331644,0.5484536506230653,0.45154634937693466,0.000569845279245648,0.0007840421052631579,-1157.4853480274282,-1164.1452114474002,95
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008197_ric-96-Ros-bigB,0.0,1.3939000648929265,0.6592138808064507,0.34078611919354934,0.00038525000000000007,0.00038525000000000007,-51.251072263364065,-53.5066503089925,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008232_xAdR-134-Bra-bigB,0.0,1.2328581126951796,0.3826525014332295,0.6173474985667705,0.00036825000000000003,0.00036825000000000003,-52.174327180979645,-53.867693659852385,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008158_sae-47-Bel-bigB,0.0,1.733999999999968,0.5709010605228576,0.42909893947714234,0.0005000000000000092,0.00075559793814433,-1190.3608135773527,-1195.8975123362059,97
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008197_ric-96-Ros-bigB,0.0,1.4303534303534302,0.5636610809021904,0.43633891909780964,0.00048100000000000004,0.00048100000000000004,-24.846463733869797,-25.86542597087411,2
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0.0,1.168667810177244,0.536416709539918,0.46358329046008195,0.00043725,0.00043725,-50.541911459441955,-52.49374919140461,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.4939999999999993,0.5642956069503754,0.43570439304962455,0.0005000000000000002,0.0007302604166666667,-1183.1321131118073,-1190.080647445693,96
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008197_ric-96-Ros-bigB,0.0,0.7713884992987379,1.2606278284062513e-10,0.9999999998739373,0.00035650000000000005,0.00035650000000000005,-27.51046433358615,-27.063558091879752,2
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,0.7569885205538487,0.5347595569900527,0.4652404430099473,0.0005997448939751847,0.0007646,-57.23993557940622,-60.152139454585516,5
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5019999999999991,0.5782005272493904,0.42179947275060964,0.0005000000000000003,0.0006890721649484535,-1211.8108703557423,-1213.777212450612,97
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008197_ric-96-Ros-bigB,0.0,7.39599999999999,0.6671392660768415,0.33286073392315857,0.0005000000000000007,0.00147,-34.264403587900155,-32.03634498048085,3
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,1.0707547169811318,0.6594852201101797,0.3405147798898202,0.00042400000000000006,0.00042400000000000006,-37.628373853203634,-39.49605032772579,3
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5399999999999832,0.5468502308239491,0.4531497691760508,0.0005000000000000054,0.0007073124999999999,-1195.5230462437598,-1196.2109442062497,96
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008197_ric-96-Ros-bigB,0.0,6.709999999999999,0.6676050558088172,0.33239494419118265,0.0005000000000000001,0.0013556666666666667,-34.272480544346955,-32.52215935568285,3
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,1.3582554517133956,0.5589188772248069,0.4410811227751931,0.0004815,0.0004815,-49.758094798325544,-51.722540252688866,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.5059999999999976,0.5437150402039896,0.4562849597960102,0.0005000000000000008,0.0006857010309278351,-1216.7441280088851,-1214.7286440217206,97
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,SRR9008197_ric-96-Ros-bigB,0.0,5.079999999999987,0.6714523095462592,0.3285476904537408,0.0005000000000000013,0.0010840000000000001,-34.33882849840798,-33.86397196711999,3
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,1.0707547169811318,0.6594852201101797,0.3405147798898202,0.00042400000000000006,0.00042400000000000006,-37.628373853203634,-39.49605032772579,3
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.5399999999999712,0.5307009425939889,0.46929905740601113,0.0005000000000000093,0.0007313298969072165,-1200.8319972313034,-1202.2305945253252,97
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,SRR9008197_ric-96-Ros-bigB,0.0,0.7696629213483147,1.3386605984389494e-10,0.999999999866134,0.00035600000000000003,0.00035600000000000003,-27.511359710453945,-27.06917212788903,2
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,4.215999999999999,0.754025797529607,0.24597420247039306,0.0005000000000000001,0.000845,-46.00972675250105,-47.22309708373691,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.6539999999999824,0.5897174068954422,0.4102825931045578,0.0005000000000000053,0.0007223711340206187,-1200.8632101497806,-1204.6217629514933,97
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008197_ric-96-Ros-bigB,0.0,0.7696629213483147,1.3386605984389494e-10,0.999999999866134,0.00035600000000000003,0.00035600000000000003,-27.511359710453945,-27.06917212788903,2
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,4.215999999999999,0.754025797529607,0.24597420247039306,0.0005000000000000001,0.000845,-46.00972675250105,-47.22309708373691,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.4979999999999931,0.5815343530075787,0.41846564699242134,0.0005000000000000023,0.0006608421052631579,-1196.7723482432555,-1196.625290750485,95
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,SRR9008197_ric-96-Ros-bigB,0.0,7.395999999999996,0.750371767586,0.24962823241399995,0.0005000000000000002,0.0012745,-45.17632193821496,-43.93531631206494,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,1.0332361516034985,0.5008497671526578,0.49915023284734217,0.00042875,0.00042875,-50.79618035398083,-52.65079811475311,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.4979999999999931,0.5815343530075787,0.41846564699242134,0.0005000000000000023,0.0006608421052631579,-1196.7723482432555,-1196.625290750485,95
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,SRR9008197_ric-96-Ros-bigB,0.0,7.395999999999996,0.750371767586,0.24962823241399995,0.0005000000000000002,0.0012745,-45.17632193821496,-43.93531631206494,4
SRR9008158_sae-47-Bel-bigB_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,1.0332361516034985,0.5008497671526578,0.49915023284734217,0.00042875,0.00042875,-50.79618035398083,-52.65079811475311,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008158_sae-47-Bel-bigB,0.0,1.603999999999996,0.6029050927319776,0.39709490726802243,0.0005000000000000012,0.0007140638297872341,-1164.0225322897832,-1169.4298872236764,94
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008232_xAdR-134-Bra-bigB,0.0,1.546848381601363,0.6458854479271521,0.3541145520728479,0.0002935,0.0002935,-26.79546869541482,-27.84138449422455,2
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0.0,2.150485436893204,0.8367808297839652,0.16321917021603466,0.000206,0.000206,-99.50565588091726,-102.8809712993904,7
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008158_sae-47-Bel-bigB,0.0,2.321005329105004,0.7000369038878098,0.29996309611219024,0.0005437299019415161,0.0008874193548387097,-1101.2586023637966,-1116.5252814935757,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.1299126637554586,0.3207502748135616,0.6792497251864384,0.0003053333333333333,0.0003053333333333333,-40.20835061689424,-41.46602660308141,3
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.215999999999998,0.8774568250497962,0.1225431749502038,0.0005000000000000002,0.0005848571428571429,-85.94563008974939,-88.27209102212161,7
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5839999999999859,0.6443569046518045,0.35564309534819544,0.0005000000000000045,0.0006706129032258064,-1164.1818520126055,-1168.6286383080758,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,7.395999999999996,0.7507049168840734,0.24929508311592663,0.0005000000000000002,0.0011535,-47.10967301551034,-44.733341481683844,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,2.0867875647668397,0.8134659295539001,0.18653407044609996,0.0002573333333333333,0.0002573333333333333,-82.38742381762673,-85.38990009006324,6
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5799999999999896,0.5689246586853652,0.4310753413146347,0.0005000000000000033,0.0006888478260869566,-1150.022755372143,-1151.0884033169634,92
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,6.709999999999999,0.7514003164679877,0.2485996835320123,0.0005000000000000001,0.0010677500000000001,-47.11982412859793,-45.351318824821696,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,2.0828025477707004,0.7648244763619784,0.23517552363802177,0.00031400000000000004,0.00031400000000000004,-94.00283954683867,-96.97973585972896,7
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.583999999999998,0.6214706114859073,0.3785293885140926,0.0005000000000000006,0.0006493333333333333,-1173.9508389976274,-1174.626371918809,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,5.079999999999996,0.7571689954480922,0.24283100455190768,0.0005000000000000004,0.000864,-47.20321601450413,-47.04520795216186,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,2.0867875647668397,0.8134659295539001,0.18653407044609996,0.0002573333333333333,0.0002573333333333333,-82.38742381762673,-85.38990009006324,6
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.5839999999999927,0.6053109285707654,0.39468907142923465,0.0005000000000000023,0.0006980215053763441,-1156.9275117552315,-1161.1778806036536,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,1.1299126637554586,0.3207502748135616,0.6792497251864384,0.0003053333333333333,0.0003053333333333333,-40.20835061689424,-41.46602660308141,3
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,4.215999999999999,0.8783909632304882,0.12160903676951175,0.0005000000000000001,0.0005217142857142857,-87.70349486590705,-89.87155636521088,7
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5839999999999974,0.6575653362049388,0.34243466379506105,0.0005000000000000008,0.0006344086021505376,-1176.3969411111807,-1178.9514235575666,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.1299126637554586,0.3207502748135616,0.6792497251864384,0.0003053333333333333,0.0003053333333333333,-40.20835061689424,-41.46602660308141,3
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,4.215999999999999,0.8783909632304882,0.12160903676951175,0.0005000000000000001,0.0005217142857142857,-87.70349486590705,-89.87155636521088,7
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5839999999999972,0.6585494363878168,0.3414505636121831,0.0005000000000000009,0.0006510322580645161,-1170.1805683885445,-1174.1403544758866,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,7.395999999999996,0.7507049168840734,0.24929508311592663,0.0005000000000000002,0.0011535,-47.10967301551034,-44.733341481683844,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,2.046189376443418,0.7974470557829115,0.20255294421708844,0.0002165,0.0002165,-84.50166587977664,-87.4632806570327,6
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.5839999999999972,0.6585494363878168,0.3414505636121831,0.0005000000000000009,0.0006510322580645161,-1170.1805683885445,-1174.1403544758866,93
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,7.395999999999996,0.7507049168840734,0.24929508311592663,0.0005000000000000002,0.0011535,-47.10967301551034,-44.733341481683844,4
SRR9008158_sae-47-Bel-bigB_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,2.046189376443418,0.7974470557829115,0.20255294421708844,0.0002165,0.0002165,-84.50166587977664,-87.4632806570327,6
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.6999999999999955,0.5393069165946917,0.4606930834053083,0.0005000000000000013,0.0007633333333333333,-1177.6353832286393,-1181.576275824679,96
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008275_inv-223-Cor-bigB,0.0,1.384858044164038,0.5552763145250781,0.44472368547492197,0.000317,0.000317,-39.91017254544193,-41.24104041585386,3
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.215999999999993,0.7595594450125309,0.24044055498746908,0.0005000000000000009,0.0008185,-46.39561412474832,-47.478002928104786,4
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008158_sae-47-Bel-bigB,0.0,2.7919999999999527,0.6839063306352783,0.31609366936472166,0.0005000000000000085,0.0008353020833333333,-1156.1292694775148,-1164.277339250126,96
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008275_inv-223-Cor-bigB,0.0,7.395999999999988,0.7505009716618624,0.24949902833813759,0.0005000000000000008,0.00127275,-45.20329445692645,-43.94630856033475,4
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,1.1680960548885078,0.6138157823237069,0.3861842176762931,0.00038866666666666666,0.00038866666666666666,-38.30647536037045,-40.01811858966357,3
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008158_sae-47-Bel-bigB,0.0,2.173999999999976,0.6572478784434652,0.3427521215565348,0.0005000000000000054,0.0007375104166666667,-1184.6097995279297,-1188.183878155333,96
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008275_inv-223-Cor-bigB,0.0,6.70999999999996,0.6671190728003448,0.3328809271996552,0.000500000000000003,0.0014350000000000003,-33.32336695883843,-32.180930289955214,3
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,1.3188090050835146,0.725235520063206,0.274764479936794,0.00034425000000000005,0.00034425000000000005,-51.955338991407864,-54.406845001724186,4
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,2.7899999999999885,0.665588097149148,0.33441190285085204,0.0005000000000000021,0.0008183229166666665,-1166.0189033666716,-1168.220330645463,96
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,SRR9008275_inv-223-Cor-bigB,0.0,5.079999999999999,0.7550394069984576,0.2449605930015423,0.0005000000000000001,0.00098325,-45.31120509756484,-46.01088281209895,4
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,1.1680960548885078,0.6138157823237069,0.3861842176762931,0.00038866666666666666,0.00038866666666666666,-38.30647536037045,-40.01811858966357,3
SRR9008158_sae-47-Bel-bigB_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,2.233999999999991,0.6359878520877503,0.36401214791224973,0.000500000000000002,0.0007828854166666666,-1170.7775980392519,-1176.7203004260653,96
