"tax1","tax2","value"
"U44-2-bigB-p","Cox1-1-bigB-m",0.0674231831202572
"SRR9008176-ric-110-Gua-bigB","SRR9008159-ric-118-Sal-bigB",0.0672694393849015
"SRR9008159-ric-118-Sal-bigB","SRR9008176-ric-110-Gua-bigB",0.0672694393849015
"SRR9008189-ric-105-Bol-littleb","AR179-5-littleb-p",0.0670962771325098
"AR179-5-littleb-p","SRR9008189-ric-105-Bol-littleb",0.0670962771325098
"U93-2-littleb-p","SRR9008228-inv-199-Cor-littleb",0.0668651297137013
"SRR9008228-inv-199-Cor-littleb","U93-2-littleb-p",0.0668651297137013
"AR172-1-littleb-p","Km466-8-littleb-p",0.0666676703150005
"Km466-8-littleb-p","AR172-1-littleb-p",0.0666676703150005
"AR172-1-littleb-p","SRR9008173-mac-146-Col-littleb",0.0659798597201479
"SRR9008173-mac-146-Col-littleb","AR172-1-littleb-p",0.0659798597201479
"Km466-8-littleb-p","SRR7028261-AL-139-littleb-p",0.0657269034697658
"SRR7028261-AL-139-littleb-p","Km466-8-littleb-p",0.0657269034697658
"SRR9008184-ric-78-Ros-bigB","SRR9008176-ric-110-Gua-bigB",0.0645488703617108
"SRR9008176-ric-110-Gua-bigB","SRR9008184-ric-78-Ros-bigB",0.0645488703617108
"U93-2-littleb-p","SRR9008133-ric-91-Ros-littleb",0.0636839369519766
"SRR9008133-ric-91-Ros-littleb","U93-2-littleb-p",0.0636839369519766
"SRR9008231-inv-215-Cor-littleb","AR179-5-littleb-p",0.06336930135016
"AR179-5-littleb-p","SRR9008231-inv-215-Cor-littleb",0.06336930135016
"AR56-2-littleb-p","SRR9008116-ric-115-Gua-littleb",0.0628898130103015
"SRR9008116-ric-115-Gua-littleb","AR56-2-littleb-p",0.0628898130103015
"SRR9008116-ric-115-Gua-littleb","AR179-5-littleb-p",0.0613650013116082
"AR179-5-littleb-p","SRR9008116-ric-115-Gua-littleb",0.0613650013116082
"AR119-1-bigB-m","SRR9008152-ric-67-Ros-bigB",0.0613460500264936
"SRR9008152-ric-67-Ros-bigB","AR119-1-bigB-m",0.0613460500264936
"AR56-2-littleb-p","SRR9008133-ric-91-Ros-littleb",0.0607293920075315
"SRR9008133-ric-91-Ros-littleb","AR56-2-littleb-p",0.0607293920075315
"U93-2-littleb-p","SRR9008242-inv-224-Bra-littleb",0.0604381380442561
"SRR9008242-inv-224-Bra-littleb","U93-2-littleb-p",0.0604381380442561
"AR119-1-bigB-m","SRR9008185-ric-70-Ros-bigB",0.0601692058459103
"SRR9008185-ric-70-Ros-bigB","AR119-1-bigB-m",0.0601692058459103
"AR169-14-bigB-p","SRR9008152-ric-67-Ros-bigB",0.0598612261463084
"SRR9008152-ric-67-Ros-bigB","AR169-14-bigB-p",0.0598612261463084
"U94-1-littleb-p","SRR9008173-mac-146-Col-littleb",0.0597053863276695
"SRR9008173-mac-146-Col-littleb","U94-1-littleb-p",0.0597053863276695
"U94-1-littleb-p","Km466-8-littleb-p",0.0596568275933414
"Km466-8-littleb-p","U94-1-littleb-p",0.0596568275933414
"AR169-14-bigB-p","SRR9008184-ric-78-Ros-bigB",0.059385886829113
"SRR9008184-ric-78-Ros-bigB","AR169-14-bigB-p",0.059385886829113
"AR172-1-littleb-p","AR104-1-littleb-p",0.0592102930716924
"AR104-1-littleb-p","AR172-1-littleb-p",0.0592102930716924
"AR172-1-littleb-p","U14-1-littleb-p",0.0591296210351435
"U14-1-littleb-p","AR172-1-littleb-p",0.0591296210351435
"AR56-2-littleb-p","AR172-1-littleb-p",0.0586158707757284
"AR172-1-littleb-p","AR56-2-littleb-p",0.0586158707757284
"U94-1-littleb-p","U14-1-littleb-p",0.0585396375160782
"U14-1-littleb-p","U94-1-littleb-p",0.0585396375160782
"AR119-1-bigB-m","SRR9008218-ric-99-Bol-bigB",0.0582737333506363
"SRR9008218-ric-99-Bol-bigB","AR119-1-bigB-m",0.0582737333506363
"AR119-1-bigB-m","SRR9008155-ric-73-Ros-bigB",0.0574908682900527
"SRR9008155-ric-73-Ros-bigB","AR119-1-bigB-m",0.0574908682900527
"SRR9008116-ric-115-Gua-littleb","SRR7028261-AL-139-littleb-p",0.0565023296983149
"SRR7028261-AL-139-littleb-p","SRR9008116-ric-115-Gua-littleb",0.0565023296983149
"AR169-14-bigB-p","SRR9008176-ric-110-Gua-bigB",0.056119773816181
"SRR9008176-ric-110-Gua-bigB","AR169-14-bigB-p",0.056119773816181
"AR169-14-bigB-p","SRR9008189-ric-105-Bol-littleb",0.0552309085463714
"SRR9008189-ric-105-Bol-littleb","AR169-14-bigB-p",0.0552309085463714
"SRR9008133-ric-91-Ros-littleb","SRR7028261-AL-139-littleb-p",0.0551027475875986
"SRR7028261-AL-139-littleb-p","SRR9008133-ric-91-Ros-littleb",0.0551027475875986
"SRR9008135-ric-76-Ros-littleb","SRR7028261-AL-139-littleb-p",0.0547654577260848
"SRR7028261-AL-139-littleb-p","SRR9008135-ric-76-Ros-littleb",0.0547654577260848
"SRR9008263-inv-180-For-bigB","SRR9008146-inv-226-Cor-bigB",0.0546557776026713
"SRR9008146-inv-226-Cor-bigB","SRR9008263-inv-180-For-bigB",0.0546557776026713
"SRR9008133-ric-91-Ros-littleb","AR179-5-littleb-p",0.0546251300584405
"AR179-5-littleb-p","SRR9008133-ric-91-Ros-littleb",0.0546251300584405
"SRR7028261-AL-139-littleb-p","SRR9008165-mac-143-Gua-littleb",0.0545830836364256
"SRR9008165-mac-143-Gua-littleb","SRR7028261-AL-139-littleb-p",0.0545830836364256
"U93-2-littleb-p","SRR9008165-mac-143-Gua-littleb",0.0535416093075445
"SRR9008165-mac-143-Gua-littleb","U93-2-littleb-p",0.0535416093075445
"U93-2-littleb-p","AR104-1-littleb-p",0.0527530164416253
"AR104-1-littleb-p","U93-2-littleb-p",0.0527530164416253
"U93-2-littleb-p","SRR9008231-inv-215-Cor-littleb",0.0525399629000291
"SRR9008231-inv-215-Cor-littleb","U93-2-littleb-p",0.0525399629000291
"SRR9008263-inv-180-For-bigB","SRR9008261-inv-230-Sao-bigB",0.0520548991280375
"SRR9008261-inv-230-Sao-bigB","SRR9008263-inv-180-For-bigB",0.0520548991280375
"Cox1-1-bigB-m","SRR7028246-AL-150-bigB-m",0.0519975515907878
"SRR7028246-AL-150-bigB-m","Cox1-1-bigB-m",0.0519975515907878
"SRR9008189-ric-105-Bol-littleb","SRR7028261-AL-139-littleb-p",0.0517159565097945
"SRR7028261-AL-139-littleb-p","SRR9008189-ric-105-Bol-littleb",0.0517159565097945
"SRR7028246-AL-150-bigB-m","SRR9008261-inv-230-Sao-bigB",0.0516344422639054
"SRR9008261-inv-230-Sao-bigB","SRR7028246-AL-150-bigB-m",0.0516344422639054
"U93-2-littleb-p","SRR9008163-inv-225-Mis-littleb",0.0498388810876496
"SRR9008163-inv-225-Mis-littleb","U93-2-littleb-p",0.0498388810876496
"SRR7028261-AL-139-littleb-p","SRR9008228-inv-199-Cor-littleb",0.0486006609046335
"SRR9008228-inv-199-Cor-littleb","SRR7028261-AL-139-littleb-p",0.0486006609046335
"U44-2-bigB-p","AR33-1-bigB-m",0.0484778769523087
"AR33-1-bigB-m","U44-2-bigB-p",0.0484778769523087
"USP3-1-bigB-m-1","Par1-1-bigB-m-1",0.0480798746944142
"Par1-1-bigB-m-1","USP3-1-bigB-m-1",0.0480798746944142
"SRR7028261-AL-139-littleb-p","Pal1-1-bigB-m",0.0478837041453738
"Pal1-1-bigB-m","SRR7028261-AL-139-littleb-p",0.0478837041453738
"Cox1-1-bigB-m","SRR9008146-inv-226-Cor-bigB",0.0477777912410033
"SRR9008146-inv-226-Cor-bigB","Cox1-1-bigB-m",0.0477777912410033
"U93-2-littleb-p","Km466-8-littleb-p",0.0475457561620541
"Km466-8-littleb-p","U93-2-littleb-p",0.0475457561620541
"Km466-8-littleb-p","AR179-5-littleb-p",0.0472117717356532
"AR179-5-littleb-p","Km466-8-littleb-p",0.0472117717356532
"USP3-1-bigB-m-1","Par2-5-bigB-m",0.0470646412312782
"Par2-5-bigB-m","USP3-1-bigB-m-1",0.0470646412312782
"SRR7028261-AL-139-littleb-p","SRR9008231-inv-215-Cor-littleb",0.0459252330450729
"SRR9008231-inv-215-Cor-littleb","SRR7028261-AL-139-littleb-p",0.0459252330450729
"AR169-14-bigB-p","SRR9008155-ric-73-Ros-bigB",0.0455989605132097
"SRR9008155-ric-73-Ros-bigB","AR169-14-bigB-p",0.0455989605132097
"AR169-14-bigB-p","SRR9008185-ric-70-Ros-bigB",0.0449650939977557
"SRR9008185-ric-70-Ros-bigB","AR169-14-bigB-p",0.0449650939977557
"AR56-2-littleb-p","U13-1-littleb-p",0.0448087370483754
"U13-1-littleb-p","AR56-2-littleb-p",0.0448087370483754
"AR172-1-littleb-p","SRR7028261-AL-139-littleb-p",0.044423553012737
"SRR7028261-AL-139-littleb-p","AR172-1-littleb-p",0.044423553012737
"SRR7028261-AL-139-littleb-p","SRR9008242-inv-224-Bra-littleb",0.0440342274182473
"SRR9008242-inv-224-Bra-littleb","SRR7028261-AL-139-littleb-p",0.0440342274182473
"SRR9008189-ric-105-Bol-littleb","SRR9008200-ric-88-Ros-bigB",0.0437686677016862
"SRR9008200-ric-88-Ros-bigB","SRR9008189-ric-105-Bol-littleb",0.0437686677016862
"AR169-14-bigB-p","SRR9008200-ric-88-Ros-bigB",0.0436612791707529
"SRR9008200-ric-88-Ros-bigB","AR169-14-bigB-p",0.0436612791707529
"AR55-3-littleb-p","AR172-1-littleb-p",0.0436571933176157
"AR172-1-littleb-p","AR55-3-littleb-p",0.0436571933176157
"SRR7028261-AL-139-littleb-p","SRR9008163-inv-225-Mis-littleb",0.0430926705240176
"SRR9008163-inv-225-Mis-littleb","SRR7028261-AL-139-littleb-p",0.0430926705240176
"U93-2-littleb-p","SRR9008173-mac-146-Col-littleb",0.0429018308322133
"SRR9008173-mac-146-Col-littleb","U93-2-littleb-p",0.0429018308322133
"AR56-2-littleb-p","SRR9008189-ric-105-Bol-littleb",0.0424389639524927
"SRR9008189-ric-105-Bol-littleb","AR56-2-littleb-p",0.0424389639524927
"AR56-2-littleb-p","AR119-1-bigB-m",0.0421893916076132
"AR119-1-bigB-m","AR56-2-littleb-p",0.0421893916076132
"Pal1-1-bigB-m","SRR9008261-inv-230-Sao-bigB",0.04174021546455
"SRR9008261-inv-230-Sao-bigB","Pal1-1-bigB-m",0.04174021546455
"SRR9008263-inv-180-For-bigB","AR163-1-bigB-m",0.0415348008353126
"AR163-1-bigB-m","SRR9008263-inv-180-For-bigB",0.0415348008353126
"U93-2-littleb-p","U14-1-littleb-p",0.0412037458304056
"U14-1-littleb-p","U93-2-littleb-p",0.0412037458304056
"AR56-2-littleb-p","SRR9008159-ric-118-Sal-bigB",0.0408486907975052
"SRR9008159-ric-118-Sal-bigB","AR56-2-littleb-p",0.0408486907975052
"AR56-2-littleb-p","SRR9008200-ric-88-Ros-bigB",0.0406749405111289
"SRR9008200-ric-88-Ros-bigB","AR56-2-littleb-p",0.0406749405111289
"U13-1-littleb-p","SRR7028261-AL-139-littleb-p",0.0406026911219143
"SRR7028261-AL-139-littleb-p","U13-1-littleb-p",0.0406026911219143
"SRR7028261-AL-139-littleb-p","AR179-5-littleb-p",0.0402007592286302
"AR179-5-littleb-p","SRR7028261-AL-139-littleb-p",0.0402007592286302
"AR119-1-bigB-m","AR169-14-bigB-p",0.0401946245879958
"AR169-14-bigB-p","AR119-1-bigB-m",0.0401946245879958
"AR172-1-littleb-p","SRR9008218-ric-99-Bol-bigB",0.039982099620076
"SRR9008218-ric-99-Bol-bigB","AR172-1-littleb-p",0.039982099620076
"SRR9008263-inv-180-For-bigB","SRR7028261-AL-139-littleb-p",0.0397797241860397
"SRR7028261-AL-139-littleb-p","SRR9008263-inv-180-For-bigB",0.0397797241860397
"AR56-2-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0396605969043171
"SRR9008146-inv-226-Cor-bigB","AR56-2-littleb-p",0.0396605969043171
"AR56-2-littleb-p","SRR9008184-ric-78-Ros-bigB",0.0387972313525751
"SRR9008184-ric-78-Ros-bigB","AR56-2-littleb-p",0.0387972313525751
"SRR9008242-inv-224-Bra-littleb","AR179-5-littleb-p",0.0386273117936925
"AR179-5-littleb-p","SRR9008242-inv-224-Bra-littleb",0.0386273117936925
"AR172-1-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0385075128480598
"SRR9008146-inv-226-Cor-bigB","AR172-1-littleb-p",0.0385075128480598
"SRR9008135-ric-76-Ros-littleb","SRR7028246-AL-150-bigB-m",0.0380344648123109
"SRR7028246-AL-150-bigB-m","SRR9008135-ric-76-Ros-littleb",0.0380344648123109
"AR55-3-littleb-p","SRR9008159-ric-118-Sal-bigB",0.038027402449974
"SRR9008159-ric-118-Sal-bigB","AR55-3-littleb-p",0.038027402449974
"AR56-2-littleb-p","SRR7028246-AL-150-bigB-m",0.0377488451859943
"SRR7028246-AL-150-bigB-m","AR56-2-littleb-p",0.0377488451859943
"U94-1-littleb-p","SRR7028261-AL-139-littleb-p",0.0376419378789208
"SRR7028261-AL-139-littleb-p","U94-1-littleb-p",0.0376419378789208
"Par2-5-bigB-m","SRR9008158-sae-47-Bel-bigB",0.037078307996494
"SRR9008158-sae-47-Bel-bigB","Par2-5-bigB-m",0.037078307996494
"U93-2-littleb-p","SRR7028261-AL-139-littleb-p",0.0369320949949702
"SRR7028261-AL-139-littleb-p","U93-2-littleb-p",0.0369320949949702
"AR56-2-littleb-p","Pal1-1-bigB-m",0.036796184913524
"Pal1-1-bigB-m","AR56-2-littleb-p",0.036796184913524
"SRR9008228-inv-199-Cor-littleb","AR179-5-littleb-p",0.0367146891694072
"AR179-5-littleb-p","SRR9008228-inv-199-Cor-littleb",0.0367146891694072
"AR55-3-littleb-p","SRR9008133-ric-91-Ros-littleb",0.0365848281088236
"SRR9008133-ric-91-Ros-littleb","AR55-3-littleb-p",0.0365848281088236
"SRR9008263-inv-180-For-bigB","AR33-1-bigB-m",0.0360000460587244
"AR33-1-bigB-m","SRR9008263-inv-180-For-bigB",0.0360000460587244
"AR119-1-bigB-m","SRR9008116-ric-115-Gua-littleb",0.0358300376367497
"SRR9008116-ric-115-Gua-littleb","AR119-1-bigB-m",0.0358300376367497
"AR56-2-littleb-p","U93-2-littleb-p",0.0356115112429719
"U93-2-littleb-p","AR56-2-littleb-p",0.0356115112429719
"AR55-3-littleb-p","U93-2-littleb-p",0.0355908052011521
"U93-2-littleb-p","AR55-3-littleb-p",0.0355908052011521
"AR223-1-bigB-m-1","Par1-1-bigB-m-1",0.0355276813430845
"AR223-1-bigB-m-1","Par2-5-bigB-m",0.0355276813430845
"Lad4-1-bigB-m-majorityallele","Par1-1-bigB-m-1",0.0355276813430845
"Lad4-1-bigB-m-majorityallele","Par2-5-bigB-m",0.0355276813430845
"Par1-1-bigB-m-1","AR223-1-bigB-m-1",0.0355276813430845
"Par1-1-bigB-m-1","Lad4-1-bigB-m-majorityallele",0.0355276813430845
"Par2-5-bigB-m","AR223-1-bigB-m-1",0.0355276813430845
"Par2-5-bigB-m","Lad4-1-bigB-m-majorityallele",0.0355276813430845
"SRR9008228-inv-199-Cor-littleb","SRR9008261-inv-230-Sao-bigB",0.0350485567638264
"SRR9008261-inv-230-Sao-bigB","SRR9008228-inv-199-Cor-littleb",0.0350485567638264
"AR55-3-littleb-p","AR119-1-bigB-m",0.0350370104401147
"AR119-1-bigB-m","AR55-3-littleb-p",0.0350370104401147
"AR179-5-littleb-p","U14-1-littleb-p",0.0349223898378434
"U14-1-littleb-p","AR179-5-littleb-p",0.0349223898378434
"AR55-3-littleb-p","SRR7028261-AL-139-littleb-p",0.0347688339842586
"SRR7028261-AL-139-littleb-p","AR55-3-littleb-p",0.0347688339842586
"AR56-2-littleb-p","SRR9008263-inv-180-For-bigB",0.0347621051015285
"SRR9008263-inv-180-For-bigB","AR56-2-littleb-p",0.0347621051015285
"AR56-2-littleb-p","SRR9008135-ric-76-Ros-littleb",0.0345384838652225
"SRR9008135-ric-76-Ros-littleb","AR56-2-littleb-p",0.0345384838652225
"AR172-1-littleb-p","SRR9008159-ric-118-Sal-bigB",0.0341225228599577
"SRR9008159-ric-118-Sal-bigB","AR172-1-littleb-p",0.0341225228599577
"SRR7028261-AL-139-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0339720487246211
"SRR9008261-inv-230-Sao-bigB","SRR7028261-AL-139-littleb-p",0.0339720487246211
"U93-2-littleb-p","AR179-5-littleb-p",0.0337747988317611
"AR179-5-littleb-p","U93-2-littleb-p",0.0337747988317611
"AR172-1-littleb-p","AR169-14-bigB-p",0.033735857487182
"AR169-14-bigB-p","AR172-1-littleb-p",0.033735857487182
"SRR9008261-inv-230-Sao-bigB","U44-2-bigB-p",0.0336122509335541
"U44-2-bigB-p","SRR9008261-inv-230-Sao-bigB",0.0336122509335541
"AR169-14-bigB-p","AR179-5-littleb-p",0.0335697398835676
"AR179-5-littleb-p","AR169-14-bigB-p",0.0335697398835676
"SRR7028261-AL-139-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0331999674398676
"SRR9008146-inv-226-Cor-bigB","SRR7028261-AL-139-littleb-p",0.0331999674398676
"AR55-3-littleb-p","SRR9008116-ric-115-Gua-littleb",0.0331780924233209
"SRR9008116-ric-115-Gua-littleb","AR55-3-littleb-p",0.0331780924233209
"SRR9008133-ric-91-Ros-littleb","SRR9008261-inv-230-Sao-bigB",0.0327051019411214
"SRR9008261-inv-230-Sao-bigB","SRR9008133-ric-91-Ros-littleb",0.0327051019411214
"AR172-1-littleb-p","SRR9008200-ric-88-Ros-bigB",0.0326288865716355
"SRR9008200-ric-88-Ros-bigB","AR172-1-littleb-p",0.0326288865716355
"AR55-3-littleb-p","SRR9008184-ric-78-Ros-bigB",0.0325429705304037
"SRR9008184-ric-78-Ros-bigB","AR55-3-littleb-p",0.0325429705304037
"SRR9008133-ric-91-Ros-littleb","Cox1-1-bigB-m",0.0324793186698832
"Cox1-1-bigB-m","SRR9008133-ric-91-Ros-littleb",0.0324793186698832
"AR172-1-littleb-p","SRR7028246-AL-150-bigB-m",0.0324425799160525
"SRR7028246-AL-150-bigB-m","AR172-1-littleb-p",0.0324425799160525
"AR55-3-littleb-p","SRR9008185-ric-70-Ros-bigB",0.0321575090236952
"SRR9008185-ric-70-Ros-bigB","AR55-3-littleb-p",0.0321575090236952
"AR56-2-littleb-p","U44-2-bigB-p",0.0321297247104472
"U44-2-bigB-p","AR56-2-littleb-p",0.0321297247104472
"Cox1-1-bigB-m","AR33-1-bigB-m",0.0319434478717121
"AR33-1-bigB-m","Cox1-1-bigB-m",0.0319434478717121
"SRR9008146-inv-226-Cor-bigB","AR33-1-bigB-m",0.0318170596785906
"AR33-1-bigB-m","SRR9008146-inv-226-Cor-bigB",0.0318170596785906
"AR56-2-littleb-p","SRR9008185-ric-70-Ros-bigB",0.03154732874449
"SRR9008185-ric-70-Ros-bigB","AR56-2-littleb-p",0.03154732874449
"SRR9008200-ric-88-Ros-bigB","AR179-5-littleb-p",0.0315248941930043
"AR179-5-littleb-p","SRR9008200-ric-88-Ros-bigB",0.0315248941930043
"AR56-2-littleb-p","AR33-1-bigB-m",0.0314639787333694
"AR33-1-bigB-m","AR56-2-littleb-p",0.0314639787333694
"SRR7028261-AL-139-littleb-p","SRR9008173-mac-146-Col-littleb",0.0314586154914042
"SRR9008173-mac-146-Col-littleb","SRR7028261-AL-139-littleb-p",0.0314586154914042
"SRR9008231-inv-215-Cor-littleb","SRR9008261-inv-230-Sao-bigB",0.0314291766083655
"SRR9008261-inv-230-Sao-bigB","SRR9008231-inv-215-Cor-littleb",0.0314291766083655
"AR55-3-littleb-p","AR163-1-bigB-m",0.0314070431571419
"AR163-1-bigB-m","AR55-3-littleb-p",0.0314070431571419
"AR55-3-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0313408589109003
"SRR9008261-inv-230-Sao-bigB","AR55-3-littleb-p",0.0313408589109003
"SRR9008135-ric-76-Ros-littleb","SRR9008261-inv-230-Sao-bigB",0.031079990907447
"SRR9008261-inv-230-Sao-bigB","SRR9008135-ric-76-Ros-littleb",0.031079990907447
"AR56-2-littleb-p","AR163-1-bigB-m",0.0308541731799376
"AR163-1-bigB-m","AR56-2-littleb-p",0.0308541731799376
"SRR9008263-inv-180-For-bigB","Km466-8-littleb-p",0.0308460393644854
"Km466-8-littleb-p","SRR9008263-inv-180-For-bigB",0.0308460393644854
"AR172-1-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0308040554870959
"SRR9008261-inv-230-Sao-bigB","AR172-1-littleb-p",0.0308040554870959
"SRR7028261-AL-139-littleb-p","U14-1-littleb-p",0.0307572119201576
"U14-1-littleb-p","SRR7028261-AL-139-littleb-p",0.0307572119201576
"USP3-1-bigB-m-1","SRR9008156-sae-44-Naz-bigB",0.0307241932260289
"SRR9008156-sae-44-Naz-bigB","USP3-1-bigB-m-1",0.0307241932260289
"SRR9008185-ric-70-Ros-bigB","SRR9008146-inv-226-Cor-bigB",0.0307073526077027
"SRR9008146-inv-226-Cor-bigB","SRR9008185-ric-70-Ros-bigB",0.0307073526077027
"AR56-2-littleb-p","U94-1-littleb-p",0.030601610334606
"U94-1-littleb-p","AR56-2-littleb-p",0.030601610334606
"AR55-3-littleb-p","SRR9008242-inv-224-Bra-littleb",0.0305149464822248
"SRR9008242-inv-224-Bra-littleb","AR55-3-littleb-p",0.0305149464822248
"AR172-1-littleb-p","SRR9008176-ric-110-Gua-bigB",0.0303063742431393
"SRR9008176-ric-110-Gua-bigB","AR172-1-littleb-p",0.0303063742431393
"AR56-2-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0302924842048636
"SRR9008261-inv-230-Sao-bigB","AR56-2-littleb-p",0.0302924842048636
"SRR9008163-inv-225-Mis-littleb","AR179-5-littleb-p",0.0302787280148971
"AR179-5-littleb-p","SRR9008163-inv-225-Mis-littleb",0.0302787280148971
"Pal1-1-bigB-m","SRR9008146-inv-226-Cor-bigB",0.0302765787872037
"SRR9008146-inv-226-Cor-bigB","Pal1-1-bigB-m",0.0302765787872037
"SRR9008135-ric-76-Ros-littleb","SRR9008146-inv-226-Cor-bigB",0.0302665526772023
"SRR9008146-inv-226-Cor-bigB","SRR9008135-ric-76-Ros-littleb",0.0302665526772023
"Pal1-1-bigB-m","AR33-1-bigB-m",0.0301283457030315
"AR33-1-bigB-m","Pal1-1-bigB-m",0.0301283457030315
"SRR9008163-inv-225-Mis-littleb","AR163-1-bigB-m",0.0300443370108623
"AR163-1-bigB-m","SRR9008163-inv-225-Mis-littleb",0.0300443370108623
"SRR7028246-AL-150-bigB-m","SRR9008146-inv-226-Cor-bigB",0.030028636592349
"SRR9008146-inv-226-Cor-bigB","SRR7028246-AL-150-bigB-m",0.030028636592349
"AR56-2-littleb-p","SRR9008176-ric-110-Gua-bigB",0.0299702295970861
"SRR9008176-ric-110-Gua-bigB","AR56-2-littleb-p",0.0299702295970861
"AR172-1-littleb-p","SRR9008185-ric-70-Ros-bigB",0.0299629568484228
"SRR9008185-ric-70-Ros-bigB","AR172-1-littleb-p",0.0299629568484228
"AR55-3-littleb-p","SRR9008189-ric-105-Bol-littleb",0.0298792076063017
"SRR9008189-ric-105-Bol-littleb","AR55-3-littleb-p",0.0298792076063017
"AR55-3-littleb-p","Pal1-1-bigB-m",0.0292813033710888
"Pal1-1-bigB-m","AR55-3-littleb-p",0.0292813033710888
"SRR9008184-ric-78-Ros-bigB","AR179-5-littleb-p",0.0292802805884034
"AR179-5-littleb-p","SRR9008184-ric-78-Ros-bigB",0.0292802805884034
"U94-1-littleb-p","SRR9008185-ric-70-Ros-bigB",0.0292788165033092
"SRR9008185-ric-70-Ros-bigB","U94-1-littleb-p",0.0292788165033092
"AR55-3-littleb-p","SRR7028246-AL-150-bigB-m",0.0292582856880489
"SRR7028246-AL-150-bigB-m","AR55-3-littleb-p",0.0292582856880489
"SRR9008200-ric-88-Ros-bigB","SRR9008116-ric-115-Gua-littleb",0.0292077010785572
"SRR9008116-ric-115-Gua-littleb","SRR9008200-ric-88-Ros-bigB",0.0292077010785572
"AR172-1-littleb-p","SRR9008184-ric-78-Ros-bigB",0.0291497934171303
"SRR9008184-ric-78-Ros-bigB","AR172-1-littleb-p",0.0291497934171303
"AR55-3-littleb-p","SRR9008135-ric-76-Ros-littleb",0.0290720641629123
"SRR9008135-ric-76-Ros-littleb","AR55-3-littleb-p",0.0290720641629123
"SRR7028246-AL-150-bigB-m","AR33-1-bigB-m",0.0286214012260662
"AR33-1-bigB-m","SRR7028246-AL-150-bigB-m",0.0286214012260662
"AR172-1-littleb-p","U44-2-bigB-p",0.0283693916251685
"U44-2-bigB-p","AR172-1-littleb-p",0.0283693916251685
"SRR9008228-inv-199-Cor-littleb","SRR9008231-inv-215-Cor-littleb",0.0283172894186772
"SRR9008231-inv-215-Cor-littleb","SRR9008228-inv-199-Cor-littleb",0.0283172894186772
"AR55-3-littleb-p","U94-1-littleb-p",0.0282290647229439
"U94-1-littleb-p","AR55-3-littleb-p",0.0282290647229439
"SRR9008261-inv-230-Sao-bigB","AR33-1-bigB-m",0.0281559848853651
"AR33-1-bigB-m","SRR9008261-inv-230-Sao-bigB",0.0281559848853651
"SRR9008156-sae-44-Naz-bigB","SRR9008158-sae-47-Bel-bigB",0.0281078561985285
"SRR9008158-sae-47-Bel-bigB","SRR9008156-sae-44-Naz-bigB",0.0281078561985285
"SRR9008116-ric-115-Gua-littleb","Cox1-1-bigB-m",0.0280696805767121
"Cox1-1-bigB-m","SRR9008116-ric-115-Gua-littleb",0.0280696805767121
"SRR9008146-inv-226-Cor-bigB","AR179-5-littleb-p",0.0280567464351055
"AR179-5-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0280567464351055
"AR56-2-littleb-p","Cox1-1-bigB-m",0.0280210802054132
"Cox1-1-bigB-m","AR56-2-littleb-p",0.0280210802054132
"AR55-3-littleb-p","SRR9008228-inv-199-Cor-littleb",0.0279630924431084
"SRR9008228-inv-199-Cor-littleb","AR55-3-littleb-p",0.0279630924431084
"AR55-3-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0278959683660985
"SRR9008146-inv-226-Cor-bigB","AR55-3-littleb-p",0.0278959683660985
"AR56-2-littleb-p","SRR7028261-AL-139-littleb-p",0.0278794582716519
"SRR7028261-AL-139-littleb-p","AR56-2-littleb-p",0.0278794582716519
"SRR9008189-ric-105-Bol-littleb","SRR9008261-inv-230-Sao-bigB",0.0278029602055686
"SRR9008261-inv-230-Sao-bigB","SRR9008189-ric-105-Bol-littleb",0.0278029602055686
"SRR7028261-AL-139-littleb-p","AR163-1-bigB-m",0.0277751678124043
"AR163-1-bigB-m","SRR7028261-AL-139-littleb-p",0.0277751678124043
"SRR9008133-ric-91-Ros-littleb","SRR9008146-inv-226-Cor-bigB",0.0277296149891838
"SRR9008146-inv-226-Cor-bigB","SRR9008133-ric-91-Ros-littleb",0.0277296149891838
"SRR9008159-ric-118-Sal-bigB","SRR9008263-inv-180-For-bigB",0.0275456937272672
"SRR9008263-inv-180-For-bigB","SRR9008159-ric-118-Sal-bigB",0.0275456937272672
"SRR9008218-ric-99-Bol-bigB","SRR9008146-inv-226-Cor-bigB",0.0274076841496113
"SRR9008146-inv-226-Cor-bigB","SRR9008218-ric-99-Bol-bigB",0.0274076841496113
"SRR9008218-ric-99-Bol-bigB","AR179-5-littleb-p",0.0273007540236369
"AR179-5-littleb-p","SRR9008218-ric-99-Bol-bigB",0.0273007540236369
"AR163-1-bigB-m","SRR9008173-mac-146-Col-littleb",0.0272860466941278
"SRR9008173-mac-146-Col-littleb","AR163-1-bigB-m",0.0272860466941278
